anju_Stress_L4_1.npy,True
anju_Stress_L4_10.npy,True
anju_Stress_L4_11.npy,True
anju_Stress_L4_12.npy,True
anju_Stress_L4_13.npy,True
anju_Stress_L4_15.npy,True
anju_Stress_L4_16.npy,True
anju_Stress_L4_17.npy,True
anju_Stress_L4_18.npy,True
anju_Stress_L4_19.npy,True
anju_Stress_L4_2.npy,True
anju_Stress_L4_20.npy,True
anju_Stress_L4_21.npy,True
anju_Stress_L4_22.npy,True
anju_Stress_L4_23.npy,True
anju_Stress_L4_24.npy,True
anju_Stress_L4_25.npy,True
anju_Stress_L4_26.npy,True
anju_Stress_L4_27.npy,True
anju_Stress_L4_28.npy,True
anju_Stress_L4_29.npy,True
anju_Stress_L4_3.npy,True
anju_Stress_L4_30.npy,True
anju_Stress_L4_31.npy,True
anju_Stress_L4_32.npy,True
anju_Stress_L4_33.npy,True
anju_Stress_L4_34.npy,True
anju_Stress_L4_35.npy,True
anju_Stress_L4_36.npy,True
anju_Stress_L4_37.npy,True
anju_Stress_L4_38.npy,True
anju_Stress_L4_4.npy,True
anju_Stress_L4_5.npy,True
anju_Stress_L4_6.npy,True
anju_Stress_L4_7.npy,True
anju_Stress_L4_8.npy,True
anju_Stress_L4_9.npy,True
