vishal1_Intonation_L1_19.npy,True
vishal1_Intonation_L1_3.npy,True
vishal1_Intonation_L2_14.npy,True
vishal1_Intonation_L2_18.npy,True
vishal1_Phoneme_L1_113-1.npy,True
vishal1_Phoneme_L1_12-1.npy,True
vishal1_Phoneme_L1_131-1.npy,True
vishal1_Phoneme_L1_134-1.npy,True
vishal1_Phoneme_L1_135-1.npy,True
vishal1_Phoneme_L1_22-2.npy,True
vishal1_Phoneme_L1_26-1.npy,True
vishal1_Phoneme_L1_36-2.npy,True
vishal1_Phoneme_L1_57-2.npy,True
vishal1_Phoneme_L1_62-1.npy,True
vishal1_Phoneme_L1_67-2.npy,True
vishal1_Phoneme_L1_74-1.npy,True
vishal1_Phoneme_L1_81-2.npy,True
vishal1_Phoneme_L1_85-1.npy,True
vishal1_Phoneme_L2_10-2.npy,True
vishal1_Phoneme_L2_17-1.npy,True
vishal1_Phoneme_L2_19-2.npy,True
vishal1_Phoneme_L2_46-1.npy,True
vishal1_Phoneme_L2_47-1.npy,True
vishal1_Phoneme_L2_73-2.npy,True
vishal1_Phoneme_L2_85-2.npy,True
vishal1_Phoneme_L3_5-1.npy,True
vishal1_Phoneme_L4_10-2.npy,True
vishal1_Phoneme_L4_18-2.npy,True
vishal1_Phoneme_L4_25-1.npy,True
vishal1_Phoneme_L4_25-2.npy,True
vishal1_Phoneme_L5_25-1.npy,True
vishal1_Phoneme_L5_36-2.npy,True
vishal1_Phoneme_L5_77-1.npy,True
vishal1_Phoneme_L5_83-2.npy,True
vishal1_Phoneme_L5_88-2.npy,True
vishal1_Phoneme_L5_94-1.npy,True
vishal1_Phoneme_L6_14-3.npy,True
vishal1_Phoneme_L6_6-2.npy,True
vishal1_Phoneme_L8_25-2.npy,True
vishal1_Phoneme_L8_5-2.npy,True
vishal1_Sentence_L1_68.npy,True
vishal1_Sentence_L1_75.npy,True
vishal1_Sentence_L2_111.npy,True
vishal1_Sentence_L2_47.npy,True
vishal1_Sentence_L2_50.npy,True
vishal1_Sentence_L2_7.npy,True
vishal1_Sentence_L2_81.npy,True
vishal1_Sentence_L2_84.npy,True
vishal1_Sentence_L2_92.npy,True
vishal1_Sentence_L3_81.npy,True
vishal1_Sentence_L3_87.npy,True
vishal1_Sentence_L3_9.npy,True
vishal1_Stress_L1_17.npy,True
vishal1_Stress_L2_11.npy,True
vishal1_Stress_L2_22.npy,True
vishal1_Stress_L2_4.npy,True
vishal1_Stress_L3_25.npy,True
vishal1_Stress_L3_44.npy,True
vishal1_Stress_L3_49.npy,True
vishal1_Stress_L3_7.npy,True
vishal1_Stress_L4_10.npy,True
vishal1_Stress_L4_19.npy,True
vishal1_Stress_L4_21.npy,True
vishal1_Stress_L4_22.npy,True
vishal1_Stress_L4_3.npy,True
vishal1_Stress_L4_31.npy,True
